,id,source_url,xiaoqu_url,total_price,unit_price,down_payment,monthly_cost,lat,lng
1905,1905,http://cq.lianjia.com/ershoufang/CQJB92086759.html,http://cq.lianjia.com/xiaoqu/3611100148867/,25,8621,7,929,106.527189,29.581037
1906,1906,http://cq.lianjia.com/ershoufang/CQJB92392857.html,http://cq.lianjia.com/xiaoqu/3611057763089/,70,8334,21,2601,106.543372,29.566124
1907,1907,http://cq.lianjia.com/ershoufang/CQJB90628385.html,http://cq.lianjia.com/xiaoqu/3611057763089/,47,7581,14,1746,106.543372,29.566124
1908,1908,http://cq.lianjia.com/ershoufang/CQJB91987344.html,http://cq.lianjia.com/xiaoqu/3611100109316/,75,8824,22,2786,106.527189,29.581037
1909,1909,http://cq.lianjia.com/ershoufang/CQJB92024193.html,http://cq.lianjia.com/xiaoqu/3611055147376/,85,10494,25,3158,106.527189,29.581037
1910,1910,http://cq.lianjia.com/ershoufang/CQJB92068869.html,http://cq.lianjia.com/xiaoqu/3611099800840/,68,8675,20,2526,106.548901,29.577621
1911,1911,http://cq.lianjia.com/ershoufang/CQJB92093941.html,http://cq.lianjia.com/xiaoqu/3611099749644/,180,12000,54,6687,106.516214,29.578442
1912,1912,http://cq.lianjia.com/ershoufang/CQJB92010124.html,http://cq.lianjia.com/xiaoqu/3611057760649/,72,6793,21,2675,0,0
1913,1913,http://cq.lianjia.com/ershoufang/CQJB92424463.html,http://cq.lianjia.com/xiaoqu/3611100026120/,74,5782,22,2749,106.543372,29.566124
1914,1914,http://cq.lianjia.com/ershoufang/CQJB92425078.html,http://cq.lianjia.com/xiaoqu/3611057667555/,95,11586,28,3529,106.548901,29.577621
1915,1915,http://cq.lianjia.com/ershoufang/CQJB92143165.html,http://cq.lianjia.com/xiaoqu/3611057060350/,69,8045,20,2563,106.54233,29.564769
1916,1916,http://cq.lianjia.com/ershoufang/CQJB92232228.html,http://cq.lianjia.com/xiaoqu/3611057060350/,70,8334,21,2601,106.54233,29.564769
1917,1917,http://cq.lianjia.com/ershoufang/CQJB92381253.html,http://cq.lianjia.com/xiaoqu/3611057022787/,75,7500,22,2786,106.527189,29.581037
1918,1918,http://cq.lianjia.com/ershoufang/CQJB92387232.html,http://cq.lianjia.com/xiaoqu/3611057644713/,93,7816,27,3455,106.516214,29.578442
1919,1919,http://cq.lianjia.com/ershoufang/CQJB92412036.html,http://cq.lianjia.com/xiaoqu/3611055147376/,65,11017,19,2415,106.527189,29.581037
1920,1920,http://cq.lianjia.com/ershoufang/CQJB92392943.html,http://cq.lianjia.com/xiaoqu/3611060066370/,75,4431,22,2786,0,0
1921,1921,http://cq.lianjia.com/ershoufang/CQJB91704513.html,http://cq.lianjia.com/xiaoqu/3611057060350/,78,8667,23,2898,106.54233,29.564769
1922,1922,http://cq.lianjia.com/ershoufang/CQJB92328578.html,http://cq.lianjia.com/xiaoqu/3611055147376/,88,10865,26,3269,106.527189,29.581037
1923,1923,http://cq.lianjia.com/ershoufang/CQJB92354089.html,http://cq.lianjia.com/xiaoqu/3611099709023/,55,9822,16,2043,106.527189,29.581037
1924,1924,http://cq.lianjia.com/ershoufang/CQJB92386055.html,http://cq.lianjia.com/xiaoqu/3611099749644/,230,10850,69,8545,106.516214,29.578442
1925,1925,http://cq.lianjia.com/ershoufang/CQJB91964292.html,http://cq.lianjia.com/xiaoqu/3611057022787/,65,5372,19,2415,106.527189,29.581037
1926,1926,http://cq.lianjia.com/ershoufang/CQJB91872803.html,http://cq.lianjia.com/xiaoqu/3611100027313/,55,9167,16,2043,106.527324,29.593026
1927,1927,http://cq.lianjia.com/ershoufang/CQJB92327894.html,http://cq.lianjia.com/xiaoqu/367121486491339/,180,11689,54,6687,106.506063,29.57726
1928,1928,http://cq.lianjia.com/ershoufang/CQJB92405859.html,http://cq.lianjia.com/xiaoqu/3611099849827/,85,9884,25,3158,106.549642,29.587637
1929,1929,http://cq.lianjia.com/ershoufang/CQJB92411389.html,http://cq.lianjia.com/xiaoqu/3611100109316/,118,10536,35,4384,106.527189,29.581037
1930,1930,http://cq.lianjia.com/ershoufang/CQJB92424674.html,http://cq.lianjia.com/xiaoqu/3611100026120/,86,5658,25,3195,106.543372,29.566124
1931,1931,http://cq.lianjia.com/ershoufang/CQJB92086759.html,http://cq.lianjia.com/xiaoqu/3611100148867/,25,8621,7,929,106.527189,29.581037
1932,1932,http://cq.lianjia.com/ershoufang/CQJB92392857.html,http://cq.lianjia.com/xiaoqu/3611057763089/,70,8334,21,2601,106.543372,29.566124
1933,1933,http://cq.lianjia.com/ershoufang/CQJB90628385.html,http://cq.lianjia.com/xiaoqu/3611057763089/,47,7581,14,1746,106.543372,29.566124
1934,1934,http://cq.lianjia.com/ershoufang/CQJB91987344.html,http://cq.lianjia.com/xiaoqu/3611100109316/,75,8824,22,2786,106.527189,29.581037
1935,1935,http://cq.lianjia.com/ershoufang/CQJB92024193.html,http://cq.lianjia.com/xiaoqu/3611055147376/,85,10494,25,3158,106.527189,29.581037
1936,1936,http://cq.lianjia.com/ershoufang/CQJB92068869.html,http://cq.lianjia.com/xiaoqu/3611099800840/,68,8675,20,2526,106.548901,29.577621
1937,1937,http://cq.lianjia.com/ershoufang/CQJB92093941.html,http://cq.lianjia.com/xiaoqu/3611099749644/,180,12000,54,6687,106.516214,29.578442
1938,1938,http://cq.lianjia.com/ershoufang/CQJB92010124.html,http://cq.lianjia.com/xiaoqu/3611057760649/,72,6793,21,2675,0,0
1939,1939,http://cq.lianjia.com/ershoufang/CQJB92424463.html,http://cq.lianjia.com/xiaoqu/3611100026120/,74,5782,22,2749,106.543372,29.566124
1940,1940,http://cq.lianjia.com/ershoufang/CQJB92425078.html,http://cq.lianjia.com/xiaoqu/3611057667555/,95,11586,28,3529,106.548901,29.577621
1941,1941,http://cq.lianjia.com/ershoufang/CQJB92143165.html,http://cq.lianjia.com/xiaoqu/3611057060350/,69,8045,20,2563,106.54233,29.564769
1942,1942,http://cq.lianjia.com/ershoufang/CQJB92232228.html,http://cq.lianjia.com/xiaoqu/3611057060350/,70,8334,21,2601,106.54233,29.564769
1943,1943,http://cq.lianjia.com/ershoufang/CQJB92381253.html,http://cq.lianjia.com/xiaoqu/3611057022787/,75,7500,22,2786,106.527189,29.581037
1944,1944,http://cq.lianjia.com/ershoufang/CQJB92387232.html,http://cq.lianjia.com/xiaoqu/3611057644713/,93,7816,27,3455,106.516214,29.578442
1945,1945,http://cq.lianjia.com/ershoufang/CQJB92412036.html,http://cq.lianjia.com/xiaoqu/3611055147376/,65,11017,19,2415,106.527189,29.581037
1946,1946,http://cq.lianjia.com/ershoufang/CQJB92392943.html,http://cq.lianjia.com/xiaoqu/3611060066370/,75,4431,22,2786,0,0
1947,1947,http://cq.lianjia.com/ershoufang/CQJB91704513.html,http://cq.lianjia.com/xiaoqu/3611057060350/,78,8667,23,2898,106.54233,29.564769
1948,1948,http://cq.lianjia.com/ershoufang/CQJB92328578.html,http://cq.lianjia.com/xiaoqu/3611055147376/,88,10865,26,3269,106.527189,29.581037
1949,1949,http://cq.lianjia.com/ershoufang/CQJB92354089.html,http://cq.lianjia.com/xiaoqu/3611099709023/,55,9822,16,2043,106.527189,29.581037
1950,1950,http://cq.lianjia.com/ershoufang/CQJB92386055.html,http://cq.lianjia.com/xiaoqu/3611099749644/,230,10850,69,8545,106.516214,29.578442
1951,1951,http://cq.lianjia.com/ershoufang/CQJB91964292.html,http://cq.lianjia.com/xiaoqu/3611057022787/,65,5372,19,2415,106.527189,29.581037
1952,1952,http://cq.lianjia.com/ershoufang/CQJB91872803.html,http://cq.lianjia.com/xiaoqu/3611100027313/,55,9167,16,2043,106.527324,29.593026
1953,1953,http://cq.lianjia.com/ershoufang/CQJB92327894.html,http://cq.lianjia.com/xiaoqu/367121486491339/,180,11689,54,6687,106.506063,29.57726
1954,1954,http://cq.lianjia.com/ershoufang/CQJB92405859.html,http://cq.lianjia.com/xiaoqu/3611099849827/,85,9884,25,3158,106.549642,29.587637
1955,1955,http://cq.lianjia.com/ershoufang/CQJB92411389.html,http://cq.lianjia.com/xiaoqu/3611100109316/,118,10536,35,4384,106.527189,29.581037
1956,1956,http://cq.lianjia.com/ershoufang/CQJB92424674.html,http://cq.lianjia.com/xiaoqu/3611100026120/,86,5658,25,3195,106.543372,29.566124
1957,1957,http://cq.lianjia.com/ershoufang/CQJB92086759.html,http://cq.lianjia.com/xiaoqu/3611100148867/,25,8621,7,929,106.527189,29.581037
1958,1958,http://cq.lianjia.com/ershoufang/CQJB92392857.html,http://cq.lianjia.com/xiaoqu/3611057763089/,70,8334,21,2601,106.543372,29.566124
1959,1959,http://cq.lianjia.com/ershoufang/CQJB90628385.html,http://cq.lianjia.com/xiaoqu/3611057763089/,47,7581,14,1746,106.543372,29.566124
1960,1960,http://cq.lianjia.com/ershoufang/CQJB91987344.html,http://cq.lianjia.com/xiaoqu/3611100109316/,75,8824,22,2786,106.527189,29.581037
1961,1961,http://cq.lianjia.com/ershoufang/CQJB92024193.html,http://cq.lianjia.com/xiaoqu/3611055147376/,85,10494,25,3158,106.527189,29.581037
1962,1962,http://cq.lianjia.com/ershoufang/CQJB92068869.html,http://cq.lianjia.com/xiaoqu/3611099800840/,68,8675,20,2526,106.548901,29.577621
1963,1963,http://cq.lianjia.com/ershoufang/CQJB92093941.html,http://cq.lianjia.com/xiaoqu/3611099749644/,180,12000,54,6687,106.516214,29.578442
1964,1964,http://cq.lianjia.com/ershoufang/CQJB92010124.html,http://cq.lianjia.com/xiaoqu/3611057760649/,72,6793,21,2675,0,0
1965,1965,http://cq.lianjia.com/ershoufang/CQJB92424463.html,http://cq.lianjia.com/xiaoqu/3611100026120/,74,5782,22,2749,106.543372,29.566124
1966,1966,http://cq.lianjia.com/ershoufang/CQJB92425078.html,http://cq.lianjia.com/xiaoqu/3611057667555/,95,11586,28,3529,106.548901,29.577621
1967,1967,http://cq.lianjia.com/ershoufang/CQJB92143165.html,http://cq.lianjia.com/xiaoqu/3611057060350/,69,8045,20,2563,106.54233,29.564769
1968,1968,http://cq.lianjia.com/ershoufang/CQJB92232228.html,http://cq.lianjia.com/xiaoqu/3611057060350/,70,8334,21,2601,106.54233,29.564769
1969,1969,http://cq.lianjia.com/ershoufang/CQJB92381253.html,http://cq.lianjia.com/xiaoqu/3611057022787/,75,7500,22,2786,106.527189,29.581037
1970,1970,http://cq.lianjia.com/ershoufang/CQJB92387232.html,http://cq.lianjia.com/xiaoqu/3611057644713/,93,7816,27,3455,106.516214,29.578442
1971,1971,http://cq.lianjia.com/ershoufang/CQJB92412036.html,http://cq.lianjia.com/xiaoqu/3611055147376/,65,11017,19,2415,106.527189,29.581037
1972,1972,http://cq.lianjia.com/ershoufang/CQJB92392943.html,http://cq.lianjia.com/xiaoqu/3611060066370/,75,4431,22,2786,0,0
1973,1973,http://cq.lianjia.com/ershoufang/CQJB91704513.html,http://cq.lianjia.com/xiaoqu/3611057060350/,78,8667,23,2898,106.54233,29.564769
1974,1974,http://cq.lianjia.com/ershoufang/CQJB92328578.html,http://cq.lianjia.com/xiaoqu/3611055147376/,88,10865,26,3269,106.527189,29.581037
1975,1975,http://cq.lianjia.com/ershoufang/CQJB92354089.html,http://cq.lianjia.com/xiaoqu/3611099709023/,55,9822,16,2043,106.527189,29.581037
1976,1976,http://cq.lianjia.com/ershoufang/CQJB92386055.html,http://cq.lianjia.com/xiaoqu/3611099749644/,230,10850,69,8545,106.516214,29.578442
1977,1977,http://cq.lianjia.com/ershoufang/CQJB91964292.html,http://cq.lianjia.com/xiaoqu/3611057022787/,65,5372,19,2415,106.527189,29.581037
1978,1978,http://cq.lianjia.com/ershoufang/CQJB91872803.html,http://cq.lianjia.com/xiaoqu/3611100027313/,55,9167,16,2043,106.527324,29.593026
1979,1979,http://cq.lianjia.com/ershoufang/CQJB92327894.html,http://cq.lianjia.com/xiaoqu/367121486491339/,180,11689,54,6687,106.506063,29.57726
1980,1980,http://cq.lianjia.com/ershoufang/CQJB92405859.html,http://cq.lianjia.com/xiaoqu/3611099849827/,85,9884,25,3158,106.549642,29.587637
1981,1981,http://cq.lianjia.com/ershoufang/CQJB92411389.html,http://cq.lianjia.com/xiaoqu/3611100109316/,118,10536,35,4384,106.527189,29.581037
1982,1982,http://cq.lianjia.com/ershoufang/CQJB92424674.html,http://cq.lianjia.com/xiaoqu/3611100026120/,86,5658,25,3195,106.543372,29.566124
1983,1983,http://cq.lianjia.com/ershoufang/CQJB92086759.html,http://cq.lianjia.com/xiaoqu/3611100148867/,25,8621,7,929,106.527189,29.581037
1984,1984,http://cq.lianjia.com/ershoufang/CQJB92392857.html,http://cq.lianjia.com/xiaoqu/3611057763089/,70,8334,21,2601,106.543372,29.566124
1985,1985,http://cq.lianjia.com/ershoufang/CQJB90628385.html,http://cq.lianjia.com/xiaoqu/3611057763089/,47,7581,14,1746,106.543372,29.566124
1986,1986,http://cq.lianjia.com/ershoufang/CQJB91987344.html,http://cq.lianjia.com/xiaoqu/3611100109316/,75,8824,22,2786,106.527189,29.581037
1987,1987,http://cq.lianjia.com/ershoufang/CQJB92024193.html,http://cq.lianjia.com/xiaoqu/3611055147376/,85,10494,25,3158,106.527189,29.581037
1988,1988,http://cq.lianjia.com/ershoufang/CQJB92068869.html,http://cq.lianjia.com/xiaoqu/3611099800840/,68,8675,20,2526,106.548901,29.577621
1989,1989,http://cq.lianjia.com/ershoufang/CQJB92093941.html,http://cq.lianjia.com/xiaoqu/3611099749644/,180,12000,54,6687,106.516214,29.578442
1990,1990,http://cq.lianjia.com/ershoufang/CQJB92010124.html,http://cq.lianjia.com/xiaoqu/3611057760649/,72,6793,21,2675,0,0
1991,1991,http://cq.lianjia.com/ershoufang/CQJB92424463.html,http://cq.lianjia.com/xiaoqu/3611100026120/,74,5782,22,2749,106.543372,29.566124
1992,1992,http://cq.lianjia.com/ershoufang/CQJB92425078.html,http://cq.lianjia.com/xiaoqu/3611057667555/,95,11586,28,3529,106.548901,29.577621
1993,1993,http://cq.lianjia.com/ershoufang/CQJB92143165.html,http://cq.lianjia.com/xiaoqu/3611057060350/,69,8045,20,2563,106.54233,29.564769
1994,1994,http://cq.lianjia.com/ershoufang/CQJB92232228.html,http://cq.lianjia.com/xiaoqu/3611057060350/,70,8334,21,2601,106.54233,29.564769
1995,1995,http://cq.lianjia.com/ershoufang/CQJB92381253.html,http://cq.lianjia.com/xiaoqu/3611057022787/,75,7500,22,2786,106.527189,29.581037
1996,1996,http://cq.lianjia.com/ershoufang/CQJB92387232.html,http://cq.lianjia.com/xiaoqu/3611057644713/,93,7816,27,3455,106.516214,29.578442
1997,1997,http://cq.lianjia.com/ershoufang/CQJB92412036.html,http://cq.lianjia.com/xiaoqu/3611055147376/,65,11017,19,2415,106.527189,29.581037
1998,1998,http://cq.lianjia.com/ershoufang/CQJB92392943.html,http://cq.lianjia.com/xiaoqu/3611060066370/,75,4431,22,2786,0,0
1999,1999,http://cq.lianjia.com/ershoufang/CQJB91704513.html,http://cq.lianjia.com/xiaoqu/3611057060350/,78,8667,23,2898,106.54233,29.564769
2000,2000,http://cq.lianjia.com/ershoufang/CQJB92328578.html,http://cq.lianjia.com/xiaoqu/3611055147376/,88,10865,26,3269,106.527189,29.581037
2001,2001,http://cq.lianjia.com/ershoufang/CQJB92354089.html,http://cq.lianjia.com/xiaoqu/3611099709023/,55,9822,16,2043,106.527189,29.581037
2002,2002,http://cq.lianjia.com/ershoufang/CQJB92386055.html,http://cq.lianjia.com/xiaoqu/3611099749644/,230,10850,69,8545,106.516214,29.578442
2003,2003,http://cq.lianjia.com/ershoufang/CQJB91964292.html,http://cq.lianjia.com/xiaoqu/3611057022787/,65,5372,19,2415,106.527189,29.581037
2004,2004,http://cq.lianjia.com/ershoufang/CQJB91872803.html,http://cq.lianjia.com/xiaoqu/3611100027313/,55,9167,16,2043,106.527324,29.593026
2005,2005,http://cq.lianjia.com/ershoufang/CQJB92327894.html,http://cq.lianjia.com/xiaoqu/367121486491339/,180,11689,54,6687,106.506063,29.57726
2006,2006,http://cq.lianjia.com/ershoufang/CQJB92405859.html,http://cq.lianjia.com/xiaoqu/3611099849827/,85,9884,25,3158,106.549642,29.587637
2007,2007,http://cq.lianjia.com/ershoufang/CQJB92411389.html,http://cq.lianjia.com/xiaoqu/3611100109316/,118,10536,35,4384,106.527189,29.581037
2008,2008,http://cq.lianjia.com/ershoufang/CQJB92424674.html,http://cq.lianjia.com/xiaoqu/3611100026120/,86,5658,25,3195,106.543372,29.566124
2009,2009,http://cq.lianjia.com/ershoufang/CQJB92086759.html,http://cq.lianjia.com/xiaoqu/3611100148867/,25,8621,7,929,106.527189,29.581037
2010,2010,http://cq.lianjia.com/ershoufang/CQJB92392857.html,http://cq.lianjia.com/xiaoqu/3611057763089/,70,8334,21,2601,106.543372,29.566124
2011,2011,http://cq.lianjia.com/ershoufang/CQJB90628385.html,http://cq.lianjia.com/xiaoqu/3611057763089/,47,7581,14,1746,106.543372,29.566124
2012,2012,http://cq.lianjia.com/ershoufang/CQJB91987344.html,http://cq.lianjia.com/xiaoqu/3611100109316/,75,8824,22,2786,106.527189,29.581037
2013,2013,http://cq.lianjia.com/ershoufang/CQJB92024193.html,http://cq.lianjia.com/xiaoqu/3611055147376/,85,10494,25,3158,106.527189,29.581037
2014,2014,http://cq.lianjia.com/ershoufang/CQJB92068869.html,http://cq.lianjia.com/xiaoqu/3611099800840/,68,8675,20,2526,106.548901,29.577621
2015,2015,http://cq.lianjia.com/ershoufang/CQJB92093941.html,http://cq.lianjia.com/xiaoqu/3611099749644/,180,12000,54,6687,106.516214,29.578442
2016,2016,http://cq.lianjia.com/ershoufang/CQJB92010124.html,http://cq.lianjia.com/xiaoqu/3611057760649/,72,6793,21,2675,0,0
2017,2017,http://cq.lianjia.com/ershoufang/CQJB92424463.html,http://cq.lianjia.com/xiaoqu/3611100026120/,74,5782,22,2749,106.543372,29.566124
2018,2018,http://cq.lianjia.com/ershoufang/CQJB92425078.html,http://cq.lianjia.com/xiaoqu/3611057667555/,95,11586,28,3529,106.548901,29.577621
2019,2019,http://cq.lianjia.com/ershoufang/CQJB92143165.html,http://cq.lianjia.com/xiaoqu/3611057060350/,69,8045,20,2563,106.54233,29.564769
2020,2020,http://cq.lianjia.com/ershoufang/CQJB92232228.html,http://cq.lianjia.com/xiaoqu/3611057060350/,70,8334,21,2601,106.54233,29.564769
2021,2021,http://cq.lianjia.com/ershoufang/CQJB92381253.html,http://cq.lianjia.com/xiaoqu/3611057022787/,75,7500,22,2786,106.527189,29.581037
2022,2022,http://cq.lianjia.com/ershoufang/CQJB92387232.html,http://cq.lianjia.com/xiaoqu/3611057644713/,93,7816,27,3455,106.516214,29.578442
2023,2023,http://cq.lianjia.com/ershoufang/CQJB92412036.html,http://cq.lianjia.com/xiaoqu/3611055147376/,65,11017,19,2415,106.527189,29.581037
2024,2024,http://cq.lianjia.com/ershoufang/CQJB92392943.html,http://cq.lianjia.com/xiaoqu/3611060066370/,75,4431,22,2786,0,0
2025,2025,http://cq.lianjia.com/ershoufang/CQJB91704513.html,http://cq.lianjia.com/xiaoqu/3611057060350/,78,8667,23,2898,106.54233,29.564769
2026,2026,http://cq.lianjia.com/ershoufang/CQJB92328578.html,http://cq.lianjia.com/xiaoqu/3611055147376/,88,10865,26,3269,106.527189,29.581037
2027,2027,http://cq.lianjia.com/ershoufang/CQJB92354089.html,http://cq.lianjia.com/xiaoqu/3611099709023/,55,9822,16,2043,106.527189,29.581037
2028,2028,http://cq.lianjia.com/ershoufang/CQJB92386055.html,http://cq.lianjia.com/xiaoqu/3611099749644/,230,10850,69,8545,106.516214,29.578442
2029,2029,http://cq.lianjia.com/ershoufang/CQJB91964292.html,http://cq.lianjia.com/xiaoqu/3611057022787/,65,5372,19,2415,106.527189,29.581037
2030,2030,http://cq.lianjia.com/ershoufang/CQJB91872803.html,http://cq.lianjia.com/xiaoqu/3611100027313/,55,9167,16,2043,106.527324,29.593026
2031,2031,http://cq.lianjia.com/ershoufang/CQJB92327894.html,http://cq.lianjia.com/xiaoqu/367121486491339/,180,11689,54,6687,106.506063,29.57726
2032,2032,http://cq.lianjia.com/ershoufang/CQJB92405859.html,http://cq.lianjia.com/xiaoqu/3611099849827/,85,9884,25,3158,106.549642,29.587637
2033,2033,http://cq.lianjia.com/ershoufang/CQJB92411389.html,http://cq.lianjia.com/xiaoqu/3611100109316/,118,10536,35,4384,106.527189,29.581037
2034,2034,http://cq.lianjia.com/ershoufang/CQJB92424674.html,http://cq.lianjia.com/xiaoqu/3611100026120/,86,5658,25,3195,106.543372,29.566124
2035,2035,http://cq.lianjia.com/ershoufang/CQJB92086759.html,http://cq.lianjia.com/xiaoqu/3611100148867/,25,8621,7,929,106.527189,29.581037
2036,2036,http://cq.lianjia.com/ershoufang/CQJB92392857.html,http://cq.lianjia.com/xiaoqu/3611057763089/,70,8334,21,2601,106.543372,29.566124
2037,2037,http://cq.lianjia.com/ershoufang/CQJB90628385.html,http://cq.lianjia.com/xiaoqu/3611057763089/,47,7581,14,1746,106.543372,29.566124
2038,2038,http://cq.lianjia.com/ershoufang/CQJB91987344.html,http://cq.lianjia.com/xiaoqu/3611100109316/,75,8824,22,2786,106.527189,29.581037
2039,2039,http://cq.lianjia.com/ershoufang/CQJB92024193.html,http://cq.lianjia.com/xiaoqu/3611055147376/,85,10494,25,3158,106.527189,29.581037
2040,2040,http://cq.lianjia.com/ershoufang/CQJB92068869.html,http://cq.lianjia.com/xiaoqu/3611099800840/,68,8675,20,2526,106.548901,29.577621
2041,2041,http://cq.lianjia.com/ershoufang/CQJB92093941.html,http://cq.lianjia.com/xiaoqu/3611099749644/,180,12000,54,6687,106.516214,29.578442
2042,2042,http://cq.lianjia.com/ershoufang/CQJB92010124.html,http://cq.lianjia.com/xiaoqu/3611057760649/,72,6793,21,2675,0,0
2043,2043,http://cq.lianjia.com/ershoufang/CQJB92424463.html,http://cq.lianjia.com/xiaoqu/3611100026120/,74,5782,22,2749,106.543372,29.566124
2044,2044,http://cq.lianjia.com/ershoufang/CQJB92425078.html,http://cq.lianjia.com/xiaoqu/3611057667555/,95,11586,28,3529,106.548901,29.577621
2045,2045,http://cq.lianjia.com/ershoufang/CQJB92143165.html,http://cq.lianjia.com/xiaoqu/3611057060350/,69,8045,20,2563,106.54233,29.564769
2046,2046,http://cq.lianjia.com/ershoufang/CQJB92232228.html,http://cq.lianjia.com/xiaoqu/3611057060350/,70,8334,21,2601,106.54233,29.564769
2047,2047,http://cq.lianjia.com/ershoufang/CQJB92381253.html,http://cq.lianjia.com/xiaoqu/3611057022787/,75,7500,22,2786,106.527189,29.581037
2048,2048,http://cq.lianjia.com/ershoufang/CQJB92387232.html,http://cq.lianjia.com/xiaoqu/3611057644713/,93,7816,27,3455,106.516214,29.578442
2049,2049,http://cq.lianjia.com/ershoufang/CQJB92412036.html,http://cq.lianjia.com/xiaoqu/3611055147376/,65,11017,19,2415,106.527189,29.581037
2050,2050,http://cq.lianjia.com/ershoufang/CQJB92392943.html,http://cq.lianjia.com/xiaoqu/3611060066370/,75,4431,22,2786,0,0
2051,2051,http://cq.lianjia.com/ershoufang/CQJB91704513.html,http://cq.lianjia.com/xiaoqu/3611057060350/,78,8667,23,2898,106.54233,29.564769
2052,2052,http://cq.lianjia.com/ershoufang/CQJB92328578.html,http://cq.lianjia.com/xiaoqu/3611055147376/,88,10865,26,3269,106.527189,29.581037
2053,2053,http://cq.lianjia.com/ershoufang/CQJB92354089.html,http://cq.lianjia.com/xiaoqu/3611099709023/,55,9822,16,2043,106.527189,29.581037
2054,2054,http://cq.lianjia.com/ershoufang/CQJB92386055.html,http://cq.lianjia.com/xiaoqu/3611099749644/,230,10850,69,8545,106.516214,29.578442
2055,2055,http://cq.lianjia.com/ershoufang/CQJB91964292.html,http://cq.lianjia.com/xiaoqu/3611057022787/,65,5372,19,2415,106.527189,29.581037
2056,2056,http://cq.lianjia.com/ershoufang/CQJB91872803.html,http://cq.lianjia.com/xiaoqu/3611100027313/,55,9167,16,2043,106.527324,29.593026
2057,2057,http://cq.lianjia.com/ershoufang/CQJB92327894.html,http://cq.lianjia.com/xiaoqu/367121486491339/,180,11689,54,6687,106.506063,29.57726
2058,2058,http://cq.lianjia.com/ershoufang/CQJB92405859.html,http://cq.lianjia.com/xiaoqu/3611099849827/,85,9884,25,3158,106.549642,29.587637
2059,2059,http://cq.lianjia.com/ershoufang/CQJB92411389.html,http://cq.lianjia.com/xiaoqu/3611100109316/,118,10536,35,4384,106.527189,29.581037
2060,2060,http://cq.lianjia.com/ershoufang/CQJB92424674.html,http://cq.lianjia.com/xiaoqu/3611100026120/,86,5658,25,3195,106.543372,29.566124
2061,2061,http://cq.lianjia.com/ershoufang/CQJB92086759.html,http://cq.lianjia.com/xiaoqu/3611100148867/,25,8621,7,929,106.527189,29.581037
2062,2062,http://cq.lianjia.com/ershoufang/CQJB92392857.html,http://cq.lianjia.com/xiaoqu/3611057763089/,70,8334,21,2601,106.543372,29.566124
2063,2063,http://cq.lianjia.com/ershoufang/CQJB90628385.html,http://cq.lianjia.com/xiaoqu/3611057763089/,47,7581,14,1746,106.543372,29.566124
2064,2064,http://cq.lianjia.com/ershoufang/CQJB91987344.html,http://cq.lianjia.com/xiaoqu/3611100109316/,75,8824,22,2786,106.527189,29.581037
2065,2065,http://cq.lianjia.com/ershoufang/CQJB92024193.html,http://cq.lianjia.com/xiaoqu/3611055147376/,85,10494,25,3158,106.527189,29.581037
2066,2066,http://cq.lianjia.com/ershoufang/CQJB92068869.html,http://cq.lianjia.com/xiaoqu/3611099800840/,68,8675,20,2526,106.548901,29.577621
2067,2067,http://cq.lianjia.com/ershoufang/CQJB92093941.html,http://cq.lianjia.com/xiaoqu/3611099749644/,180,12000,54,6687,106.516214,29.578442
2068,2068,http://cq.lianjia.com/ershoufang/CQJB92010124.html,http://cq.lianjia.com/xiaoqu/3611057760649/,72,6793,21,2675,0,0
2069,2069,http://cq.lianjia.com/ershoufang/CQJB92424463.html,http://cq.lianjia.com/xiaoqu/3611100026120/,74,5782,22,2749,106.543372,29.566124
2070,2070,http://cq.lianjia.com/ershoufang/CQJB92425078.html,http://cq.lianjia.com/xiaoqu/3611057667555/,95,11586,28,3529,106.548901,29.577621
2071,2071,http://cq.lianjia.com/ershoufang/CQJB92143165.html,http://cq.lianjia.com/xiaoqu/3611057060350/,69,8045,20,2563,106.54233,29.564769
2072,2072,http://cq.lianjia.com/ershoufang/CQJB92232228.html,http://cq.lianjia.com/xiaoqu/3611057060350/,70,8334,21,2601,106.54233,29.564769
2073,2073,http://cq.lianjia.com/ershoufang/CQJB92381253.html,http://cq.lianjia.com/xiaoqu/3611057022787/,75,7500,22,2786,106.527189,29.581037
2074,2074,http://cq.lianjia.com/ershoufang/CQJB92387232.html,http://cq.lianjia.com/xiaoqu/3611057644713/,93,7816,27,3455,106.516214,29.578442
2075,2075,http://cq.lianjia.com/ershoufang/CQJB92412036.html,http://cq.lianjia.com/xiaoqu/3611055147376/,65,11017,19,2415,106.527189,29.581037
2076,2076,http://cq.lianjia.com/ershoufang/CQJB92392943.html,http://cq.lianjia.com/xiaoqu/3611060066370/,75,4431,22,2786,0,0
2077,2077,http://cq.lianjia.com/ershoufang/CQJB91704513.html,http://cq.lianjia.com/xiaoqu/3611057060350/,78,8667,23,2898,106.54233,29.564769
2078,2078,http://cq.lianjia.com/ershoufang/CQJB92328578.html,http://cq.lianjia.com/xiaoqu/3611055147376/,88,10865,26,3269,106.527189,29.581037
2079,2079,http://cq.lianjia.com/ershoufang/CQJB92354089.html,http://cq.lianjia.com/xiaoqu/3611099709023/,55,9822,16,2043,106.527189,29.581037
